source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,pmra,pmdec,radial_velocity
2962546605447869184,76.36538394458108,-22.371367602513757,15.599908298075055,2.6534927,1.5497768,24.048504491467565,-74.95097440824634,
779106556394253824,167.41547770774767,44.4983642995888,23.227226550456237,2.68003,1.3199959,-62.62009416691988,-27.777557179537723,
510204838759030144,21.45661245731054,60.235067611380984,32.02972419177956,2.6805298,0.5723715,296.42007959813117,-49.12702186535588,
4683897617110115200,6.482504988433097,-77.25279546754571,133.71940556671353,2.6807318,0.92413735,2218.9845482530773,326.44454180123256,
1339952869195300608,258.7616572468772,36.809174548038804,8.899064345249363,2.7025177,1.4799106,-27.40209075014929,2.924771069071474,
5859405805013401984,184.39008382548533,-67.96085330413052,9.991496143923554,2.7034264,2.3211966,-230.607030300514,-26.205687717494953,
2671038928727970944,322.8898027828743,-5.571211107815946,5.972785301344111,2.7120852,1.0929565,19.213674953612266,-8.16294285004504,
1381119031215320576,247.16079375745315,41.881650687920455,8.486623721850398,2.7236698,3.1317515,28.560299773638302,-6.402429210261193,
4049975081571729920,271.45176593069976,-30.424938157908525,32.26965661295192,2.7243106,1.2346699,-48.83893212325556,-204.8603974676837,
1887953690728237568,340.7506395031158,30.221130397877182,16.630835440035625,2.7250793,1.109237,19.957041650494183,-18.971073148866992,
2680356911816018048,331.44606406642515,-0.31989739999996836,4.94514532586508,2.727835,1.1494417,18.590442703968645,-10.450029478158003,
5239828735016184448,160.7389810431919,-64.39440583205966,7.6371045121724,2.7347076,0.055695772,-16.540817133170155,10.00229546039697,
3557567320183657472,162.40663105834716,-16.19275976302023,23.794020354103314,2.7356641,1.3883028,92.91161788227743,199.64220188539963,
3017190546641718144,83.85826322361507,-5.909896048091421,1.9968658285610956,2.7408419,0.11113644,-2.81577187123059,-1.69303154943788,
5698015743046182272,121.8856299797689,-24.304115553778075,51.39988628348321,2.7505891,0.78982997,-82.88573139167518,46.92999524626171,
4935615308047192576,22.091261274313453,-43.31915413670581,13.361166787925637,2.7603414,1.6890006,-17.71983638719699,-206.864433716605,
5610441600394646016,105.42975475577698,-27.934808608833123,2.508532778196012,2.7605493,1.7686272,-5.714240728055614,4.889613109119441,
6071060144089351808,183.7860104400386,-58.748974282250245,7.168087771989562,2.7730124,-0.007714033,-36.95082953617367,-11.296130411853484,
6194563955869054848,199.7307355656656,-23.171710892760082,25.52860508281361,2.776534,1.1548169,67.9557138676889,-44.29923851288874,
3211922645854328832,76.9620005509911,-5.086810304091459,36.24560427650994,2.7777147,0.43548036,-88.48137357389295,-70.49687410279232,
641662895638787584,146.46258258682883,23.7742057827888,14.33944287393727,2.7839565,1.0609426,-46.15399801533371,-10.798759173770152,
5826168461855385472,238.7838064740902,-63.43251144584002,80.48541193436336,2.784391,0.62880015,-187.36581928502997,-401.1911000240785,
4082115215112774272,287.440967928891,-21.02377872569698,6.241001258151316,2.803014,0.6970482,-1.3525284261882966,-36.816792173281,
2887731882922767744,87.74026611929386,-35.76651139745324,36.90381517096654,2.8041787,1.2997231,54.45215030399028,404.6004282430017,
2255173119658513408,288.13986191145926,67.66194921202765,33.34994526763806,2.8079169,1.2463834,94.59853339300898,92.37402429966892,
